Type,Montant,Nom_src,Ancien_solde_src,Nouveau_solde_src,Nom_dest,Ancien_solde_dest,Nouveau_solde_dest,Date
CASH_OUT,162974,Vincent Fournier,234001,71027,Agence_mtn_Abomey,300000,137026,2022-07-25
CASH_IN,40006,Agence_mtn_Ouidah,300000,259994,Nath Bruneau,-637659,-597653,2022-07-03
CASH_IN,66899,Agence_mtn_Ouidah,300000,233101,Nath Bruneau,-597653,-530754,2022-07-06
CASH_IN,166395,Agence_mtn_Abomey,300000,133605,Nath Bruneau,-530754,-364359,2022-07-07
CASH_IN,142007,Agence_mtn_Ouidah,300000,157993,Nath Bruneau,-364359,-222352,2022-07-09
CASH_IN,83751,Agence_mtn_Ouidah,300000,216249,Nath Bruneau,-222352,-138601,2022-07-09
CASH_IN,12722,Agence_mtn_Cotonou,300000,287278,Nath Bruneau,-138601,-125879,2022-07-09
CASH_IN,244231,Agence_mtn_Ouidah,300000,55769,Nath Bruneau,-125879,118352,2022-07-13
TRANSFER,108094,Nath Bruneau,118352,10258,Nath Bruneau,118352,10258,2022-07-16
CASH_OUT,6991,Nath Bruneau,10258,3267,Agence_mtn_Cotonou,300000,293009,2022-07-18
CASH_IN,248159,Agence_mtn_Cotonou,300000,51841,Nath Bruneau,3267,251426,2022-07-20
CASH_OUT,67084,Nath Bruneau,251426,184342,Agence_mtn_Ouidah,300000,232916,2022-07-21
CASH_OUT,29593,Nath Bruneau,184342,154749,Agence_mtn_Abomey,300000,270407,2022-07-21
CASH_IN,279709,Agence_mtn_Abomey,300000,20291,Nath Bruneau,154749,434458,2022-07-22
CASH_OUT,419283,Nath Bruneau,434458,15175,Agence_mtn_Abomey,300000,-119283,2022-07-22
CASH_IN,114451,Agence_mtn_Ouidah,300000,185549,Nath Bruneau,15175,129626,2022-07-23
CASH_OUT,968,Nath Bruneau,129626,128658,Agence_mtn_Abomey,300000,299032,2022-07-24
CASH_OUT,29639,Nath Bruneau,128658,99019,Agence_mtn_Cotonou,300000,270361,2022-07-26
CASH_IN,92819,Agence_mtn_Ouidah,300000,207181,Éléonore-Hélène Dubois,-15088,77731,2022-07-01
CASH_IN,286693,Agence_mtn_Cotonou,300000,13307,Éléonore-Hélène Dubois,77731,364424,2022-07-01
TRANSFER,228282,Éléonore-Hélène Dubois,364424,136142,Éléonore-Hélène Dubois,364424,592706,2022-07-03
CASH_OUT,8775,Éléonore-Hélène Dubois,136142,127367,Agence_mtn_Ouidah,300000,291225,2022-07-07
CASH_IN,196588,Agence_mtn_Cotonou,300000,103412,Éléonore-Hélène Dubois,127367,323955,2022-07-09
CASH_OUT,96601,Éléonore-Hélène Dubois,323955,227354,Agence_mtn_Cotonou,300000,203399,2022-07-17
CASH_OUT,121899,Éléonore-Hélène Dubois,227354,105455,Agence_mtn_Cotonou,300000,178101,2022-07-21
CASH_IN,12550,Agence_mtn_Ouidah,300000,287450,Éléonore-Hélène Dubois,105455,118005,2022-07-23
CASH_IN,54776,Agence_mtn_Ouidah,300000,245224,Éléonore-Hélène Dubois,118005,172781,2022-07-23
CASH_IN,241894,Agence_mtn_Cotonou,300000,58106,Valentine Richard-Bourdon,-197128,44766,2022-07-03
CASH_IN,177619,Agence_mtn_Abomey,300000,122381,Valentine Richard-Bourdon,44766,222385,2022-07-03
TRANSFER,145850,Valentine Richard-Bourdon,222385,76535,Valentine Richard-Bourdon,222385,368235,2022-07-03
CASH_OUT,12758,Valentine Richard-Bourdon,76535,63777,Agence_mtn_Abomey,300000,287242,2022-07-06
TRANSFER,15565,Valentine Richard-Bourdon,63777,48212,Valentine Richard-Bourdon,63777,79342,2022-07-07
TRANSFER,10851,Valentine Richard-Bourdon,48212,37361,Valentine Richard-Bourdon,48212,37361,2022-07-08
CASH_OUT,30422,Valentine Richard-Bourdon,37361,6939,Agence_mtn_Abomey,300000,269578,2022-07-09
CASH_IN,119481,Agence_mtn_Ouidah,300000,180519,Valentine Richard-Bourdon,6939,126420,2022-07-11
CASH_IN,215648,Agence_mtn_Abomey,300000,84352,Valentine Richard-Bourdon,126420,342068,2022-07-11
TRANSFER,118414,Valentine Richard-Bourdon,342068,223654,Valentine Richard-Bourdon,342068,223654,2022-07-13
CASH_IN,254276,Agence_mtn_Cotonou,300000,45724,Valentine Richard-Bourdon,223654,477930,2022-07-14
CASH_IN,43110,Agence_mtn_Ouidah,300000,256890,Valentine Richard-Bourdon,477930,521040,2022-07-14
CASH_IN,33979,Agence_mtn_Ouidah,300000,266021,Valentine Richard-Bourdon,521040,555019,2022-07-21
CASH_OUT,155697,Valentine Richard-Bourdon,555019,399322,Agence_mtn_Abomey,300000,144303,2022-07-22
CASH_OUT,42842,Valentine Richard-Bourdon,399322,356480,Agence_mtn_Abomey,300000,257158,2022-07-27
CASH_IN,93354,Agence_mtn_Abomey,300000,206646,William Lebrun,-113036,-19682,2022-07-03
CASH_IN,296587,Agence_mtn_Abomey,300000,3413,William Lebrun,-19682,276905,2022-07-03
CASH_OUT,92506,William Lebrun,276905,184399,Agence_mtn_Cotonou,300000,207494,2022-07-07
CASH_IN,272660,Agence_mtn_Ouidah,300000,27340,William Lebrun,184399,457059,2022-07-18
CASH_IN,4565,Agence_mtn_Ouidah,300000,295435,William Lebrun,457059,461624,2022-07-20
CASH_IN,65155,Agence_mtn_Ouidah,300000,234845,William Lebrun,461624,526779,2022-07-21
TRANSFER,35439,William Lebrun,526779,491340,William Lebrun,526779,491340,2022-07-23
TRANSFER,479773,William Lebrun,491340,11567,William Lebrun,491340,11567,2022-07-24
CASH_OUT,3777,William Lebrun,11567,7790,Agence_mtn_Cotonou,300000,296223,2022-07-25
CASH_IN,13838,Agence_mtn_Cotonou,300000,286162,William Lebrun,7790,21628,2022-07-26
CASH_OUT,8408,William Lebrun,21628,13220,Agence_mtn_Ouidah,300000,291592,2022-07-27
CASH_IN,33695,Agence_mtn_Cotonou,300000,266305,Honoré du Laurent,-50396,-16701,2022-07-07
CASH_IN,217829,Agence_mtn_Cotonou,300000,82171,Honoré du Laurent,-16701,201128,2022-07-11
CASH_OUT,112921,Honoré du Laurent,201128,88207,Agence_mtn_Ouidah,300000,187079,2022-07-12
CASH_IN,231290,Agence_mtn_Ouidah,300000,68710,Honoré du Laurent,88207,319497,2022-07-13
TRANSFER,241317,Honoré du Laurent,319497,78180,Honoré du Laurent,319497,78180,2022-07-13
TRANSFER,10757,Honoré du Laurent,78180,67423,Honoré du Laurent,78180,88937,2022-07-15
TRANSFER,22655,Honoré du Laurent,67423,44768,Honoré du Laurent,67423,90078,2022-07-15
CASH_IN,56010,Agence_mtn_Cotonou,300000,243990,Honoré du Laurent,44768,100778,2022-07-20
CASH_OUT,62212,Honoré du Laurent,100778,38566,Agence_mtn_Cotonou,300000,237788,2022-07-23
CASH_IN,54074,Agence_mtn_Abomey,300000,245926,Honoré du Laurent,38566,92640,2022-07-26
CASH_IN,146920,Agence_mtn_Abomey,300000,153080,Gilbert Foucher,-394596,-247676,2022-07-06
CASH_IN,113464,Agence_mtn_Ouidah,300000,186536,Gilbert Foucher,-247676,-134212,2022-07-06
CASH_IN,43747,Agence_mtn_Abomey,300000,256253,Gilbert Foucher,-134212,-90465,2022-07-06
CASH_IN,120353,Agence_mtn_Ouidah,300000,179647,Gilbert Foucher,-90465,29888,2022-07-06
CASH_OUT,21567,Gilbert Foucher,29888,8321,Agence_mtn_Abomey,300000,278433,2022-07-07
CASH_IN,226645,Agence_mtn_Ouidah,300000,73355,Gilbert Foucher,8321,234966,2022-07-10
TRANSFER,21864,Gilbert Foucher,234966,213102,Gilbert Foucher,234966,213102,2022-07-11
CASH_OUT,160444,Gilbert Foucher,213102,52658,Agence_mtn_Abomey,300000,139556,2022-07-12
CASH_IN,12058,Agence_mtn_Cotonou,300000,287942,Gilbert Foucher,52658,64716,2022-07-13
TRANSFER,26880,Gilbert Foucher,64716,37836,Gilbert Foucher,64716,91596,2022-07-16
CASH_IN,129433,Agence_mtn_Ouidah,300000,170567,Gilbert Foucher,37836,167269,2022-07-17
CASH_OUT,101300,Gilbert Foucher,167269,65969,Agence_mtn_Ouidah,300000,198700,2022-07-18
CASH_IN,98603,Agence_mtn_Abomey,300000,201397,Gilbert Foucher,65969,164572,2022-07-21
CASH_IN,202046,Agence_mtn_Ouidah,300000,97954,Gilbert Foucher,164572,366618,2022-07-24
CASH_IN,197420,Agence_mtn_Abomey,300000,102580,Gilbert Foucher,366618,564038,2022-07-24
CASH_IN,23925,Agence_mtn_Abomey,300000,276075,Gilbert Foucher,564038,587963,2022-07-24
CASH_IN,143539,Agence_mtn_Cotonou,300000,156461,Étienne Roche,-87752,55787,2022-07-01
TRANSFER,34406,Étienne Roche,55787,21381,Étienne Roche,55787,90193,2022-07-02
TRANSFER,289,Étienne Roche,21381,21092,Étienne Roche,21381,21092,2022-07-04
CASH_OUT,6859,Étienne Roche,21092,14233,Agence_mtn_Abomey,300000,293141,2022-07-05
CASH_IN,161036,Agence_mtn_Abomey,300000,138964,Étienne Roche,14233,175269,2022-07-05
CASH_OUT,98987,Étienne Roche,175269,76282,Agence_mtn_Abomey,300000,201013,2022-07-06
TRANSFER,67129,Étienne Roche,76282,9153,Étienne Roche,76282,9153,2022-07-08
CASH_IN,84348,Agence_mtn_Ouidah,300000,215652,Étienne Roche,9153,93501,2022-07-09
TRANSFER,48951,Étienne Roche,93501,44550,Étienne Roche,93501,142452,2022-07-12
TRANSFER,30601,Étienne Roche,44550,13949,Étienne Roche,44550,13949,2022-07-12
CASH_IN,207843,Agence_mtn_Ouidah,300000,92157,Étienne Roche,13949,221792,2022-07-13
CASH_IN,173187,Agence_mtn_Cotonou,300000,126813,Étienne Roche,221792,394979,2022-07-13
CASH_IN,179602,Agence_mtn_Ouidah,300000,120398,Étienne Roche,394979,574581,2022-07-15
CASH_OUT,34479,Étienne Roche,574581,540102,Agence_mtn_Abomey,300000,265521,2022-07-15
CASH_IN,132409,Agence_mtn_Cotonou,300000,167591,Étienne Roche,540102,672511,2022-07-22
CASH_OUT,573351,Étienne Roche,672511,99160,Agence_mtn_Cotonou,300000,-273351,2022-07-22
CASH_IN,178612,Agence_mtn_Abomey,300000,121388,Étienne Roche,99160,277772,2022-07-24
CASH_IN,294007,Agence_mtn_Ouidah,300000,5993,Étienne Roche,277772,571779,2022-07-27
CASH_IN,12859,Agence_mtn_Ouidah,300000,287141,Raymond Rossi,-52592,-39733,2022-07-08
CASH_IN,38350,Agence_mtn_Abomey,300000,261650,Raymond Rossi,-39733,-1383,2022-07-11
CASH_IN,151424,Agence_mtn_Ouidah,300000,148576,Raymond Rossi,-1383,150041,2022-07-11
CASH_IN,90759,Agence_mtn_Cotonou,300000,209241,Raymond Rossi,150041,240800,2022-07-12
TRANSFER,157545,Raymond Rossi,240800,83255,Raymond Rossi,240800,83255,2022-07-12
CASH_IN,167883,Agence_mtn_Abomey,300000,132117,Raymond Rossi,83255,251138,2022-07-26
CASH_IN,286478,Agence_mtn_Cotonou,300000,13522,Alexandrie Delmas,-88646,197832,2022-07-02
TRANSFER,58536,Alexandrie Delmas,197832,139296,Alexandrie Delmas,197832,139296,2022-07-06
TRANSFER,92699,Alexandrie Delmas,139296,46597,Alexandrie Delmas,139296,46597,2022-07-06
CASH_OUT,20268,Alexandrie Delmas,46597,26329,Agence_mtn_Cotonou,300000,279732,2022-07-12
CASH_IN,260912,Agence_mtn_Abomey,300000,39088,Alexandrie Delmas,26329,287241,2022-07-15
CASH_OUT,71404,Alexandrie Delmas,287241,215837,Agence_mtn_Ouidah,300000,228596,2022-07-15
CASH_IN,26448,Agence_mtn_Ouidah,300000,273552,Alexandrie Delmas,215837,242285,2022-07-19
CASH_OUT,163195,Alexandrie Delmas,242285,79090,Agence_mtn_Ouidah,300000,136805,2022-07-19
CASH_OUT,1116,Alexandrie Delmas,79090,77974,Agence_mtn_Ouidah,300000,298884,2022-07-20
CASH_IN,160359,Agence_mtn_Ouidah,300000,139641,Alexandrie Delmas,77974,238333,2022-07-21
CASH_IN,265412,Agence_mtn_Ouidah,300000,34588,Philippine Courtois,-66032,199380,2022-07-03
CASH_OUT,183962,Philippine Courtois,199380,15418,Agence_mtn_Cotonou,300000,116038,2022-07-04
CASH_IN,136571,Agence_mtn_Abomey,300000,163429,Philippine Courtois,15418,151989,2022-07-04
CASH_OUT,128393,Philippine Courtois,151989,23596,Agence_mtn_Ouidah,300000,171607,2022-07-05
CASH_IN,240985,Agence_mtn_Ouidah,300000,59015,Philippine Courtois,23596,264581,2022-07-08
CASH_IN,5794,Agence_mtn_Ouidah,300000,294206,Philippine Courtois,264581,270375,2022-07-08
CASH_IN,53537,Agence_mtn_Abomey,300000,246463,Philippine Courtois,270375,323912,2022-07-12
CASH_OUT,19609,Philippine Courtois,323912,304303,Agence_mtn_Abomey,300000,280391,2022-07-15
CASH_IN,99184,Agence_mtn_Abomey,300000,200816,Philippine Courtois,304303,403487,2022-07-15
CASH_OUT,400784,Philippine Courtois,403487,2703,Agence_mtn_Ouidah,300000,-100784,2022-07-16
CASH_IN,17042,Agence_mtn_Abomey,300000,282958,Philippine Courtois,2703,19745,2022-07-16
CASH_OUT,277,Philippine Courtois,19745,19468,Agence_mtn_Ouidah,300000,299723,2022-07-19
CASH_IN,14341,Agence_mtn_Ouidah,300000,285659,Philippine Courtois,19468,33809,2022-07-27
CASH_OUT,9532,Philippine Courtois,33809,24277,Agence_mtn_Abomey,300000,290468,2022-07-27
CASH_IN,245719,Agence_mtn_Abomey,300000,54281,Tristan Thomas,-9957,235762,2022-07-03
TRANSFER,35144,Tristan Thomas,235762,200618,Tristan Thomas,235762,270906,2022-07-12
CASH_IN,17509,Agence_mtn_Ouidah,300000,282491,Tristan Thomas,200618,218127,2022-07-15
CASH_OUT,204168,Tristan Thomas,218127,13959,Agence_mtn_Ouidah,300000,95832,2022-07-17
CASH_IN,112938,Agence_mtn_Ouidah,300000,187062,Tristan Thomas,13959,126897,2022-07-23
CASH_IN,83824,Agence_mtn_Abomey,300000,216176,Tristan Thomas,126897,210721,2022-07-27
CASH_IN,103340,Agence_mtn_Abomey,300000,196660,Zoé Renaud de Boutin,-259753,-156413,2022-07-03
CASH_IN,263137,Agence_mtn_Ouidah,300000,36863,Zoé Renaud de Boutin,-156413,106724,2022-07-04
CASH_IN,23419,Agence_mtn_Abomey,300000,276581,Zoé Renaud de Boutin,106724,130143,2022-07-06
TRANSFER,1594,Zoé Renaud de Boutin,130143,128549,Zoé Renaud de Boutin,130143,128549,2022-07-09
TRANSFER,51753,Zoé Renaud de Boutin,128549,76796,Zoé Renaud de Boutin,128549,180302,2022-07-12
TRANSFER,46947,Zoé Renaud de Boutin,76796,29849,Zoé Renaud de Boutin,76796,123743,2022-07-16
TRANSFER,15690,Zoé Renaud de Boutin,29849,14159,Zoé Renaud de Boutin,29849,45539,2022-07-17
CASH_OUT,4855,Zoé Renaud de Boutin,14159,9304,Agence_mtn_Abomey,300000,295145,2022-07-19
TRANSFER,1057,Zoé Renaud de Boutin,9304,8247,Zoé Renaud de Boutin,9304,8247,2022-07-19
CASH_OUT,4935,Zoé Renaud de Boutin,8247,3312,Agence_mtn_Ouidah,300000,295065,2022-07-20
CASH_OUT,1931,Zoé Renaud de Boutin,3312,1381,Agence_mtn_Cotonou,300000,298069,2022-07-21
TRANSFER,1042,Zoé Renaud de Boutin,1381,339,Zoé Renaud de Boutin,1381,339,2022-07-21
CASH_OUT,260,Zoé Renaud de Boutin,339,79,Agence_mtn_Abomey,300000,299740,2022-07-23
CASH_IN,245588,Agence_mtn_Abomey,300000,54412,Zoé Renaud de Boutin,79,245667,2022-07-24
CASH_IN,40093,Agence_mtn_Ouidah,300000,259907,Zoé Renaud de Boutin,245667,285760,2022-07-25
CASH_IN,155311,Agence_mtn_Ouidah,300000,144689,Zoé Renaud de Boutin,285760,441071,2022-07-25
CASH_IN,169598,Agence_mtn_Ouidah,300000,130402,Zoé Renaud de Boutin,441071,610669,2022-07-26
CASH_IN,278222,Agence_mtn_Abomey,300000,21778,Renée David,-111463,166759,2022-07-06
CASH_OUT,35208,Renée David,166759,131551,Agence_mtn_Abomey,300000,264792,2022-07-12
CASH_IN,128988,Agence_mtn_Abomey,300000,171012,Renée David,131551,260539,2022-07-16
CASH_OUT,79524,Renée David,260539,181015,Agence_mtn_Abomey,300000,220476,2022-07-16
CASH_IN,210615,Agence_mtn_Ouidah,300000,89385,Renée David,181015,391630,2022-07-17
CASH_OUT,24574,Renée David,391630,367056,Agence_mtn_Ouidah,300000,275426,2022-07-20
CASH_IN,14285,Agence_mtn_Ouidah,300000,285715,Renée David,367056,381341,2022-07-21
CASH_OUT,358862,Renée David,381341,22479,Agence_mtn_Ouidah,300000,-58862,2022-07-25
CASH_IN,207576,Agence_mtn_Ouidah,300000,92424,Xavier de Lebreton,-23426,184150,2022-07-01
CASH_OUT,66040,Xavier de Lebreton,184150,118110,Agence_mtn_Cotonou,300000,233960,2022-07-02
TRANSFER,41954,Xavier de Lebreton,118110,76156,Xavier de Lebreton,118110,160064,2022-07-05
TRANSFER,39240,Xavier de Lebreton,76156,36916,Xavier de Lebreton,76156,36916,2022-07-06
TRANSFER,26555,Xavier de Lebreton,36916,10361,Xavier de Lebreton,36916,63471,2022-07-06
CASH_OUT,826,Xavier de Lebreton,10361,9535,Agence_mtn_Cotonou,300000,299174,2022-07-09
CASH_OUT,3217,Xavier de Lebreton,9535,6318,Agence_mtn_Cotonou,300000,296783,2022-07-10
TRANSFER,2415,Xavier de Lebreton,6318,3903,Xavier de Lebreton,6318,3903,2022-07-11
CASH_OUT,3318,Xavier de Lebreton,3903,585,Agence_mtn_Cotonou,300000,296682,2022-07-12
CASH_IN,151169,Agence_mtn_Abomey,300000,148831,Xavier de Lebreton,585,151754,2022-07-12
CASH_OUT,56680,Xavier de Lebreton,151754,95074,Agence_mtn_Cotonou,300000,243320,2022-07-13
CASH_IN,218229,Agence_mtn_Cotonou,300000,81771,Xavier de Lebreton,95074,313303,2022-07-24
CASH_IN,149218,Agence_mtn_Ouidah,300000,150782,Xavier de Lebreton,313303,462521,2022-07-26
CASH_IN,170257,Agence_mtn_Abomey,300000,129743,Xavier de Lebreton,462521,632778,2022-07-27
CASH_IN,13448,Agence_mtn_Ouidah,300000,286552,Pénélope Dupuis,-76205,-62757,2022-07-01
CASH_IN,195020,Agence_mtn_Ouidah,300000,104980,Pénélope Dupuis,-62757,132263,2022-07-02
TRANSFER,82827,Pénélope Dupuis,132263,49436,Pénélope Dupuis,132263,49436,2022-07-04
TRANSFER,8063,Pénélope Dupuis,49436,41373,Pénélope Dupuis,49436,57499,2022-07-07
CASH_OUT,39828,Pénélope Dupuis,41373,1545,Agence_mtn_Cotonou,300000,260172,2022-07-10
CASH_IN,46347,Agence_mtn_Cotonou,300000,253653,Pénélope Dupuis,1545,47892,2022-07-19
CASH_IN,32054,Agence_mtn_Ouidah,300000,267946,Pénélope Dupuis,47892,79946,2022-07-21
CASH_IN,179874,Agence_mtn_Ouidah,300000,120126,Pénélope Dupuis,79946,259820,2022-07-26
CASH_IN,210314,Agence_mtn_Ouidah,300000,89686,Pénélope Dupuis,259820,470134,2022-07-27
CASH_IN,73897,Agence_mtn_Abomey,300000,226103,Inès Hamon,-33728,40169,2022-07-02
CASH_OUT,31076,Inès Hamon,40169,9093,Agence_mtn_Cotonou,300000,268924,2022-07-02
CASH_IN,176492,Agence_mtn_Cotonou,300000,123508,Inès Hamon,9093,185585,2022-07-06
TRANSFER,20986,Inès Hamon,185585,164599,Inès Hamon,185585,164599,2022-07-06
TRANSFER,117439,Inès Hamon,164599,47160,Inès Hamon,164599,282038,2022-07-09
CASH_OUT,34869,Inès Hamon,47160,12291,Agence_mtn_Ouidah,300000,265131,2022-07-09
TRANSFER,10290,Inès Hamon,12291,2001,Inès Hamon,12291,2001,2022-07-12
TRANSFER,433,Inès Hamon,2001,1568,Inès Hamon,2001,1568,2022-07-13
CASH_IN,16134,Agence_mtn_Cotonou,300000,283866,Inès Hamon,1568,17702,2022-07-15
TRANSFER,5587,Inès Hamon,17702,12115,Inès Hamon,17702,12115,2022-07-17
CASH_IN,220967,Agence_mtn_Cotonou,300000,79033,Inès Hamon,12115,233082,2022-07-19
CASH_IN,82462,Agence_mtn_Abomey,300000,217538,Inès Hamon,233082,315544,2022-07-23
CASH_IN,142800,Agence_mtn_Cotonou,300000,157200,Inès Hamon,315544,458344,2022-07-24
CASH_IN,145508,Agence_mtn_Ouidah,300000,154492,Inès Hamon,458344,603852,2022-07-25
CASH_IN,252684,Agence_mtn_Abomey,300000,47316,Margot Renaud,-18860,233824,2022-07-03
CASH_IN,109820,Agence_mtn_Ouidah,300000,190180,Margot Renaud,233824,343644,2022-07-03
CASH_OUT,155881,Margot Renaud,343644,187763,Agence_mtn_Cotonou,300000,144119,2022-07-12
TRANSFER,130785,Margot Renaud,187763,56978,Margot Renaud,187763,318548,2022-07-12
TRANSFER,24815,Margot Renaud,56978,32163,Margot Renaud,56978,81793,2022-07-12
CASH_OUT,22663,Margot Renaud,32163,9500,Agence_mtn_Abomey,300000,277337,2022-07-18
CASH_IN,199864,Agence_mtn_Ouidah,300000,100136,Margot Renaud,9500,209364,2022-07-18
CASH_OUT,136299,Margot Renaud,209364,73065,Agence_mtn_Abomey,300000,163701,2022-07-19
CASH_IN,233150,Agence_mtn_Abomey,300000,66850,Margot Renaud,73065,306215,2022-07-19
CASH_OUT,10042,Margot Renaud,306215,296173,Agence_mtn_Abomey,300000,289958,2022-07-20
CASH_OUT,180523,Margot Renaud,296173,115650,Agence_mtn_Abomey,300000,119477,2022-07-23
CASH_OUT,107205,Margot Renaud,115650,8445,Agence_mtn_Ouidah,300000,192795,2022-07-27
CASH_IN,120069,Agence_mtn_Abomey,300000,179931,Margot Renaud,8445,128514,2022-07-27
CASH_OUT,61449,Honoré du Laurent,1392900,1331451,Agence_mtn_Cotonou,300000,238551,2022-08-01
CASH_OUT,1325417,Honoré du Laurent,1331451,6034,Agence_mtn_Abomey,300000,-1025417,2022-08-02
CASH_OUT,4934,Honoré du Laurent,6034,1100,Agence_mtn_Cotonou,300000,295066,2022-08-03
CASH_IN,96318,Agence_mtn_Abomey,300000,203682,Honoré du Laurent,1100,97418,2022-08-03
CASH_IN,52396,Agence_mtn_Ouidah,300000,247604,Honoré du Laurent,97418,149814,2022-08-08
TRANSFER,235097,Gilbert-Charles Thibault,1209700,974603,Valentine Martinez,211900,446997,2022-08-21
CASH_OUT,197224,Valentine Martinez,446997,249773,Agence_mtn_Cotonou,300000,102776,2022-08-21
CASH_OUT,228023,Thierry Delattre-Simon,1035300,807277,Agence_mtn_Cotonou,300000,71977,2022-08-05
TRANSFER,710615,Pénélope Dupuis,1405500,694885,Thierry Delattre-Simon,807277,1517892,2022-08-13
TRANSFER,386552,Thierry Delattre-Simon,1517892,1131340,Étienne Roche,741800,355248,2022-08-18
CASH_OUT,803315,Thierry Delattre-Simon,1131340,328025,Agence_mtn_Abomey,300000,-503315,2022-08-20
TRANSFER,58525,Thierry Delattre-Simon,328025,269500,Jean Benard,222600,164075,2022-08-22
CASH_IN,38497,Agence_mtn_Ouidah,300000,261503,Valérie Dijoux,1563100,1601597,2022-08-06
CASH_IN,268059,Agence_mtn_Cotonou,300000,31941,Valérie Dijoux,1601597,1869656,2022-08-11
TRANSFER,1257650,Claude Foucher,1931500,673850,Valérie Dijoux,1869656,3127306,2022-08-12
TRANSFER,32733,Pénélope Dupuis,694885,662152,Valérie Dijoux,3127306,3160039,2022-08-19
TRANSFER,29045,Vincent Fournier,208600,179555,Virginie Le Gall,1196700,1167655,2022-08-02
CASH_IN,187408,Agence_mtn_Abomey,300000,112592,Vincent Fournier,179555,366963,2022-08-06
CASH_IN,72683,Agence_mtn_Abomey,300000,227317,Vincent Fournier,366963,439646,2022-08-07
TRANSFER,424467,Vincent Fournier,439646,15179,Marie Picard,146300,-278167,2022-08-16
CASH_IN,147584,Agence_mtn_Ouidah,300000,152416,Vincent Fournier,15179,162763,2022-08-25
CASH_OUT,846359,Alphonse Leclercq-Rousseau,901300,54941,Agence_mtn_Cotonou,300000,-546359,2022-08-13
TRANSFER,20979,Michelle Lebon,961800,940821,Louise Girard,1225900,1246879,2022-08-03
CASH_IN,192858,Agence_mtn_Ouidah,300000,107142,Louise Girard,1246879,1439737,2022-08-20
CASH_IN,13720,Agence_mtn_Ouidah,300000,286280,Louise Girard,1439737,1453457,2022-08-21
CASH_OUT,840601,Louise Girard,1453457,612856,Agence_mtn_Cotonou,300000,-540601,2022-08-25
CASH_IN,147365,Agence_mtn_Abomey,300000,152635,Valentine Richard-Bourdon,1620700,1768065,2022-08-04
CASH_IN,289028,Agence_mtn_Cotonou,300000,10972,Valentine Richard-Bourdon,1768065,2057093,2022-08-19
CASH_IN,235791,Agence_mtn_Abomey,300000,64209,Caroline-Lorraine Humbert,1706900,1942691,2022-08-14
TRANSFER,4522,Thibaut Coulon,676100,671578,Thibault Moreno,187100,191622,2022-08-01
CASH_OUT,50326,Thibault Moreno,191622,141296,Agence_mtn_Ouidah,300000,249674,2022-08-11
TRANSFER,32688,Thibault Moreno,141296,108608,Gabriel Humbert,1717100,1684412,2022-08-16
CASH_IN,14064,Agence_mtn_Ouidah,300000,285936,Thibault Moreno,108608,122672,2022-08-18
CASH_IN,242641,Agence_mtn_Abomey,300000,57359,Antoinette Bertrand,830800,1073441,2022-08-05
TRANSFER,936401,Antoinette Bertrand,1073441,137040,Isabelle Rossi,786200,-150201,2022-08-07
CASH_IN,206189,Agence_mtn_Cotonou,300000,93811,Antoinette Bertrand,137040,343229,2022-08-24
CASH_IN,137413,Agence_mtn_Abomey,300000,162587,Antoinette Bertrand,343229,480642,2022-08-27
CASH_OUT,375889,Marcelle Charrier,521100,145211,Agence_mtn_Ouidah,300000,-75889,2022-08-22
CASH_IN,225468,Agence_mtn_Cotonou,300000,74532,Raymond Marchal de Nguyen,1262100,1487568,2022-08-07
CASH_IN,67370,Agence_mtn_Abomey,300000,232630,Tristan Thomas,353600,420970,2022-08-02
CASH_IN,168018,Agence_mtn_Ouidah,300000,131982,Tristan Thomas,420970,588988,2022-08-10
TRANSFER,679119,Cécile Germain,1047700,368581,Philippine Courtois,651600,-27519,2022-08-01
TRANSFER,306921,Cécile Germain,368581,61660,Nathalie Pages,1484500,1177579,2022-08-08
CASH_OUT,46658,Cécile Germain,61660,15002,Agence_mtn_Abomey,300000,253342,2022-08-19
CASH_OUT,5207,Cécile Germain,15002,9795,Agence_mtn_Ouidah,300000,294793,2022-08-24
CASH_OUT,1688,Cécile Germain,9795,8107,Agence_mtn_Ouidah,300000,298312,2022-08-27
CASH_IN,244453,Agence_mtn_Abomey,300000,55547,Vincent Mathieu,873800,1118253,2022-08-03
TRANSFER,210917,Vincent Mathieu,1118253,907336,Sophie Gonzalez,1320700,1109783,2022-08-04
CASH_OUT,194460,Vincent Mathieu,907336,712876,Agence_mtn_Cotonou,300000,105540,2022-08-09
TRANSFER,52626,Vincent Mathieu,712876,660250,Cécile Delattre-Arnaud,1325100,1272474,2022-08-18
CASH_IN,176783,Agence_mtn_Cotonou,300000,123217,Vincent Mathieu,660250,837033,2022-08-21
CASH_OUT,254406,David du Blondel,449700,195294,Agence_mtn_Abomey,300000,45594,2022-08-19
CASH_IN,102284,Agence_mtn_Ouidah,300000,197716,Simone Pineau,1999600,2101884,2022-08-03
CASH_IN,63045,Agence_mtn_Cotonou,300000,236955,Simone Pineau,2101884,2164929,2022-08-09
CASH_OUT,1223823,Simone Pineau,2164929,941106,Agence_mtn_Ouidah,300000,-923823,2022-08-11
CASH_IN,192320,Agence_mtn_Ouidah,300000,107680,Simone Pineau,941106,1133426,2022-08-26
